date,open_price,highest_price,lowest_price,close_price,turnover,volume
2016-01-04 09:35:00,292.52,292.86,291.0,291.34,14.35,416820.0
2016-01-04 09:40:00,291.34,291.51,288.71,288.71,11.75,343180.0
2016-01-04 09:45:00,288.71,289.13,288.54,289.13,13.67,401072.0
2016-01-04 09:50:00,289.39,289.39,285.83,285.91,22.73,670777.0
2016-01-04 09:55:00,285.91,287.1,285.91,286.84,16.08,475794.0
2016-01-04 10:00:00,286.42,286.93,286.42,286.76,9.81,290140.0
2016-01-04 10:05:00,286.76,286.76,283.96,284.05,20.5,609366.0
2016-01-04 10:10:00,283.96,283.96,281.33,281.76,28.89,867244.0
2016-01-04 10:15:00,281.84,282.27,280.15,280.15,40.35,1215060.0
2016-01-04 10:20:00,280.23,282.27,279.72,282.27,45.48,1375414.0
2016-01-04 10:25:00,282.1,282.27,280.74,280.91,25.24,760300.0
2016-01-04 10:30:00,280.91,282.69,280.57,281.08,12.19,366635.0
2016-01-04 10:35:00,281.25,281.84,280.99,281.59,10.14,305555.0
2016-01-04 10:40:00,281.67,283.03,281.59,282.78,9.47,283960.0
2016-01-04 10:45:00,282.78,282.78,281.08,282.1,11.37,341960.0
2016-01-04 10:50:00,282.27,282.61,281.33,281.33,6.36,191400.0
2016-01-04 10:55:00,281.33,281.33,281.08,281.25,5.77,173800.0
2016-01-04 11:00:00,281.25,282.27,281.25,281.93,7.06,212599.0
2016-01-04 11:05:00,282.1,282.44,280.83,281.42,8.74,263100.0
2016-01-04 11:10:00,281.42,281.42,279.81,279.89,19.28,582748.0
2016-01-04 11:15:00,279.89,280.57,279.72,280.49,19.6,593300.0
2016-01-04 11:20:00,280.4,280.57,280.06,280.57,10.95,331100.0
2016-01-04 11:25:00,280.49,280.57,280.4,280.57,7.74,233796.0
2016-01-04 11:29:00,280.57,281.84,280.57,280.57,2.45,74067.0
2016-01-04 13:05:00,280.57,281.33,279.98,280.15,13.04,394150.0
2016-01-04 13:10:00,280.15,280.15,278.88,279.05,22.03,667546.0
2016-01-04 13:12:00,278.96,278.96,277.18,277.18,7.31,222900.0
2016-01-04 13:30:00,277.18,277.18,271.25,271.25,29.83,920200.0
2016-01-04 13:34:00,271.25,271.25,263.96,264.8,26.75,848834.0
2016-01-05 09:35:00,259.38,267.01,256.33,267.01,71.8,2340612.0
2016-01-05 09:40:00,267.35,271.25,267.35,267.43,38.82,1219875.0
2016-01-05 09:45:00,267.69,269.47,267.35,269.47,24.38,771240.0
2016-01-05 09:50:00,269.55,275.15,269.55,274.38,21.28,662343.0
2016-01-05 09:55:00,274.47,274.47,271.25,271.5,17.25,536577.0
2016-01-05 10:00:00,271.5,273.2,271.33,271.67,15.1,470154.0
2016-01-05 10:05:00,271.76,272.18,271.25,272.01,36.16,1129087.0
2016-01-05 10:10:00,272.09,272.69,271.76,271.76,14.27,444500.0
2016-01-05 10:15:00,271.76,273.62,271.42,273.62,7.89,245927.0
2016-01-05 10:20:00,273.62,273.71,271.25,271.42,9.92,309206.0
2016-01-05 10:25:00,271.42,272.09,271.33,271.42,6.4,199894.0
2016-01-05 10:30:00,271.42,272.26,271.33,272.18,4.45,138729.0
2016-01-05 10:35:00,272.26,273.62,272.26,272.69,6.28,195000.0
2016-01-05 10:40:00,272.94,272.94,272.09,272.26,5.19,161335.0
2016-01-05 10:45:00,272.18,272.52,271.67,272.09,8.25,257099.0
2016-01-05 10:50:00,271.42,272.35,271.25,271.93,11.87,370342.0
2016-01-05 10:55:00,271.93,272.18,271.42,272.01,4.61,143541.0
2016-01-05 11:00:00,272.18,272.52,272.01,272.26,6.92,215335.0
2016-01-05 11:05:00,272.26,272.86,272.09,272.77,14.81,460986.0
2016-01-05 11:10:00,272.94,273.11,272.09,272.6,8.49,263685.0
2016-01-05 11:15:00,272.94,272.94,272.09,272.52,4.61,143255.0
2016-01-05 11:20:00,272.09,272.52,271.33,271.33,5.28,164565.0
2016-01-05 11:25:00,271.42,271.93,271.25,271.59,6.8,212135.0
2016-01-05 11:29:00,271.67,272.26,271.67,272.26,5.59,174200.0
2016-01-05 13:05:00,272.09,272.77,272.09,272.69,13.49,419600.0
