date,open_price,highest_price,lowest_price,close_price,turnover,volume
2016-01-04 09:35:00,2943.08,2954.92,2935.18,2937.81,43.48,1943896.0
2016-01-04 09:40:00,2936.5,2941.76,2911.49,2914.12,35.92,1616350.0
2016-01-04 09:45:00,2911.49,2927.28,2911.49,2916.75,33.84,1526300.0
2016-01-04 09:50:00,2914.12,2914.12,2881.22,2889.11,95.83,4360450.0
2016-01-04 09:55:00,2889.11,2900.96,2885.16,2898.33,44.59,2030798.0
2016-01-04 10:00:00,2899.64,2902.28,2889.11,2889.11,30.58,1390786.0
2016-01-04 10:05:00,2890.43,2890.43,2854.89,2856.21,64.65,2958799.0
2016-01-04 10:10:00,2856.21,2856.21,2803.56,2803.56,138.54,6468200.0
2016-01-04 10:15:00,2810.14,2810.14,2748.28,2748.28,123.49,5851800.0
2016-01-04 10:20:00,2746.96,2819.35,2744.33,2819.35,107.58,5080166.0
2016-01-04 10:25:00,2816.72,2832.52,2806.19,2820.67,82.58,3854184.0
2016-01-04 10:30:00,2823.3,2833.83,2810.14,2810.14,49.06,2286214.0
2016-01-04 10:35:00,2810.14,2816.72,2790.4,2814.09,38.28,1799158.0
2016-01-04 10:40:00,2814.09,2833.83,2811.46,2823.3,38.95,1814930.0
2016-01-04 10:45:00,2820.67,2824.62,2812.77,2815.41,25.08,1171470.0
2016-01-04 10:50:00,2814.09,2818.04,2812.77,2814.09,24.67,1153152.0
2016-01-04 10:55:00,2810.14,2818.04,2804.88,2816.72,44.64,2090380.0
2016-01-04 11:00:00,2818.04,2824.62,2816.72,2823.3,15.91,742034.0
2016-01-04 11:05:00,2820.67,2823.3,2816.72,2821.99,13.01,607700.0
2016-01-04 11:10:00,2820.67,2821.99,2803.56,2804.88,31.98,1496866.0
2016-01-04 11:15:00,2804.88,2807.51,2793.03,2803.56,30.35,1426736.0
2016-01-04 11:20:00,2803.56,2816.72,2803.56,2808.82,21.24,995010.0
2016-01-04 11:25:00,2808.82,2812.77,2803.56,2803.56,17.01,797030.0
2016-01-04 11:29:00,2803.56,2806.19,2796.98,2799.61,11.75,551734.0
2016-01-04 13:05:00,2802.24,2802.24,2787.76,2787.76,47.95,2259556.0
2016-01-04 13:10:00,2789.08,2790.4,2770.65,2770.65,44.93,2129320.0
2016-01-04 13:12:00,2769.34,2770.65,2764.07,2765.39,43.66,2077193.0
2016-01-04 13:30:00,2765.39,2768.02,2737.75,2737.75,91.77,4385907.0
2016-01-04 13:34:00,2736.43,2736.43,2660.09,2666.67,102.72,5034176.0
2016-01-05 09:35:00,2619.29,2753.54,2606.13,2748.28,302.52,14962843.0
2016-01-05 09:40:00,2741.7,2752.23,2706.16,2707.47,120.41,5787295.0
2016-01-05 09:45:00,2708.79,2746.96,2698.26,2744.33,78.54,3790472.0
2016-01-05 09:50:00,2741.7,2786.45,2739.06,2786.45,82.13,3928453.0
