date,open_price,highest_price,lowest_price,close_price,turnover,volume
2016-01-04 09:35:00,96.65,96.65,96.2,96.5,141.18,7334255.0
2016-01-04 09:40:00,96.5,96.55,94.79,95.04,154.35,8093811.0
2016-01-04 09:45:00,95.14,95.45,94.64,95.04,142.88,7530169.0
2016-01-04 09:50:00,94.69,94.69,93.69,93.89,199.56,10638925.0
2016-01-04 09:55:00,93.89,94.29,93.69,94.04,139.32,7433151.0
2016-01-04 10:00:00,93.99,94.34,93.64,93.64,130.77,6975249.0
2016-01-04 10:05:00,93.64,93.94,92.74,92.89,187.42,10064826.0
2016-01-04 10:10:00,92.69,92.84,92.19,92.29,278.13,15059374.0
2016-01-04 10:15:00,92.24,92.24,90.54,90.59,234.0,12842000.0
2016-01-04 10:20:00,90.59,91.94,90.59,91.89,174.59,9557082.0
2016-01-04 10:25:00,91.89,92.14,91.69,91.94,133.82,7293956.0
2016-01-04 10:30:00,92.09,92.39,91.89,91.89,89.54,4867564.0
2016-01-04 10:35:00,91.84,91.99,91.64,91.99,66.22,3613388.0
2016-01-04 10:40:00,91.99,92.54,91.99,92.34,71.12,3861022.0
2016-01-04 10:45:00,92.24,92.29,91.84,92.04,50.0,2721800.0
2016-01-04 10:50:00,92.04,92.04,91.54,91.59,75.33,4112398.0
2016-01-04 10:55:00,91.64,91.99,91.59,91.89,40.32,2201189.0
2016-01-04 11:00:00,91.89,92.29,91.89,92.19,30.6,1664100.0
2016-01-04 11:05:00,92.19,92.19,91.79,91.89,44.72,2437801.0
2016-01-04 11:10:00,91.94,92.04,90.74,91.09,98.39,5399586.0
2016-01-04 11:15:00,91.09,91.19,90.69,91.04,74.58,4111524.0
2016-01-04 11:20:00,90.99,91.64,90.84,91.14,59.76,3287574.0
2016-01-04 11:25:00,90.94,91.44,90.89,91.34,42.96,2362740.0
2016-01-04 11:30:00,91.34,91.34,90.99,90.99,40.84,2245100.0
2016-01-04 13:05:00,90.94,90.94,90.18,90.59,149.49,8274259.0
2016-01-04 13:10:00,90.54,90.59,89.58,89.68,183.78,10232547.0
2016-01-04 13:13:00,89.63,89.98,89.48,89.83,36.47,2038500.0
2016-01-04 13:30:00,89.68,89.73,87.83,87.83,153.93,8669300.0
2016-01-04 13:34:00,87.88,87.88,87.28,87.58,368.49,21135183.0
2016-01-05 09:35:00,84.17,87.98,83.72,87.98,495.8,29176851.0
2016-01-05 09:40:00,88.13,88.13,87.08,87.08,253.64,14478740.0
2016-01-05 09:45:00,87.08,88.88,86.78,88.53,188.07,10697389.0
2016-01-05 09:50:00,88.53,90.03,88.53,89.58,212.95,11908506.0
2016-01-05 09:55:00,89.63,89.68,88.33,88.68,97.08,5461621.0
2016-01-05 10:00:00,88.63,89.43,88.18,88.18,101.24,5701750.0
2016-01-05 10:05:00,88.28,88.48,87.43,88.08,101.34,5773450.0
2016-01-05 10:10:00,87.83,88.53,87.83,88.18,74.99,4261350.0
2016-01-05 10:15:00,88.13,89.23,88.13,88.93,65.76,3710150.0
2016-01-05 10:20:00,88.93,89.03,88.28,88.53,37.42,2117032.0
2016-01-05 10:25:00,88.53,88.78,88.23,88.53,40.4,2287001.0
2016-01-05 10:30:00,88.53,88.88,88.33,88.88,44.63,2524600.0
2016-01-05 10:35:00,88.78,89.43,88.73,88.83,53.61,3015773.0
2016-01-05 10:40:00,88.88,88.88,88.43,88.43,33.09,1871100.0
2016-01-05 10:45:00,88.48,88.48,88.08,88.33,65.21,3703439.0
2016-01-05 10:50:00,88.28,88.73,88.18,88.68,26.52,1503241.0
2016-01-05 10:55:00,88.68,88.78,88.53,88.73,23.1,1305372.0
2016-01-05 11:00:00,88.73,88.83,88.53,88.78,25.59,1445873.0
2016-01-05 11:05:00,88.73,89.38,88.73,88.93,61.5,3457727.0
2016-01-05 11:10:00,89.03,89.03,88.73,88.88,31.44,1772803.0
2016-01-05 11:15:00,88.88,89.03,88.78,88.98,34.86,1964897.0
2016-01-05 11:20:00,88.88,88.98,88.43,88.53,36.71,2073906.0
2016-01-05 11:25:00,88.48,88.68,88.48,88.53,24.08,1362847.0
2016-01-05 11:30:00,88.53,88.58,88.43,88.48,21.64,1225191.0
2016-01-05 13:05:00,88.48,88.93,88.18,88.73,53.29,3019308.0
2016-01-05 13:10:00,88.68,88.78,88.28,88.33,31.04,1756819.0
2016-01-05 13:15:00,88.33,88.63,88.08,88.08,51.51,2922658.0
2016-01-05 13:20:00,88.13,88.13,87.48,87.93,82.01,4686313.0
2016-01-05 13:25:00,87.83,88.23,87.63,87.73,66.99,3816984.0
