date,open_price,highest_price,lowest_price,close_price,turnover,volume
2016-01-04 09:35:00,5.97,5.97,5.94,5.94,28.76,7191470.0
2016-01-04 09:40:00,5.95,5.95,5.92,5.94,33.24,8329330.0
2016-01-04 09:45:00,5.92,5.94,5.92,5.94,14.65,3677986.0
2016-01-04 09:50:00,5.94,5.94,5.92,5.92,20.64,5182991.0
2016-01-04 09:55:00,5.94,5.94,5.92,5.92,40.19,10096470.0
2016-01-04 10:00:00,5.92,5.94,5.91,5.92,23.57,5921190.0
2016-01-04 10:05:00,5.94,5.94,5.91,5.91,18.65,4695868.0
2016-01-04 10:10:00,5.91,5.92,5.85,5.85,70.25,17750442.0
2016-01-04 10:15:00,5.86,5.88,5.85,5.85,43.9,11151660.0
2016-01-04 10:20:00,5.86,5.89,5.86,5.89,51.62,13094804.0
2016-01-04 10:25:00,5.89,5.89,5.86,5.88,33.43,8460428.0
2016-01-04 10:30:00,5.86,5.89,5.86,5.88,23.77,6021660.0
2016-01-04 10:35:00,5.88,5.88,5.86,5.88,22.74,5764154.0
2016-01-04 10:40:00,5.86,5.89,5.86,5.88,32.33,8181916.0
2016-01-04 10:45:00,5.89,5.89,5.88,5.89,18.36,4643000.0
2016-01-04 10:50:00,5.89,5.89,5.86,5.88,12.48,3158420.0
2016-01-04 10:55:00,5.88,5.89,5.86,5.88,11.92,3017755.0
2016-01-04 11:00:00,5.88,5.89,5.86,5.88,11.43,2891210.0
2016-01-04 11:05:00,5.89,5.89,5.88,5.89,10.2,2576920.0
2016-01-04 11:10:00,5.88,5.89,5.86,5.88,14.92,3778200.0
2016-01-04 11:15:00,5.86,5.88,5.86,5.88,24.42,6197800.0
2016-01-04 11:20:00,5.86,5.88,5.85,5.86,15.19,3856096.0
2016-01-04 11:25:00,5.86,5.86,5.85,5.86,8.7,2209084.0
2016-01-04 11:30:00,5.85,5.86,5.85,5.86,5.89,1498300.0
2016-01-04 13:05:00,5.85,5.86,5.82,5.83,135.38,34528402.0
2016-01-04 13:10:00,5.83,5.83,5.79,5.8,42.81,10960491.0
2016-01-04 13:13:00,5.8,5.85,5.79,5.82,28.44,7270631.0
2016-01-04 13:30:00,5.83,5.85,5.79,5.79,60.77,15510669.0
2016-01-04 13:34:00,5.8,5.8,5.76,5.76,53.36,13745109.0
2016-01-05 09:35:00,5.66,5.76,5.63,5.76,117.87,30912150.0
2016-01-05 09:40:00,5.76,5.78,5.73,5.75,56.93,14709309.0
2016-01-05 09:45:00,5.75,5.76,5.73,5.76,24.57,6359500.0
2016-01-05 09:50:00,5.75,5.82,5.75,5.82,41.74,10742460.0
2016-01-05 09:55:00,5.82,5.83,5.76,5.79,39.72,10180410.0
2016-01-05 10:00:00,5.79,5.8,5.78,5.78,14.58,3751590.0
2016-01-05 10:05:00,5.79,5.79,5.75,5.76,26.27,6783480.0
2016-01-05 10:10:00,5.76,5.78,5.75,5.78,13.01,3361340.0
2016-01-05 10:15:00,5.76,5.79,5.76,5.79,14.81,3811400.0
2016-01-05 10:20:00,5.79,5.8,5.76,5.76,19.59,5048101.0
2016-01-05 10:25:00,5.76,5.79,5.76,5.79,9.92,2554695.0
2016-01-05 10:30:00,5.79,5.8,5.78,5.79,15.17,3900856.0
2016-01-05 10:35:00,5.8,5.8,5.79,5.79,7.06,1813144.0
2016-01-05 10:40:00,5.79,5.79,5.76,5.76,13.38,3446306.0
2016-01-05 10:45:00,5.78,5.78,5.75,5.76,21.01,5427358.0
2016-01-05 10:50:00,5.75,5.78,5.75,5.78,9.76,2523302.0
2016-01-05 10:55:00,5.78,5.78,5.75,5.76,9.8,2533318.0
2016-01-05 11:00:00,5.75,5.78,5.75,5.78,9.7,2505102.0
2016-01-05 11:05:00,5.78,5.79,5.76,5.76,27.03,6965663.0
2016-01-05 11:10:00,5.78,5.78,5.76,5.76,10.52,2714130.0
2016-01-05 11:15:00,5.78,5.78,5.75,5.76,12.99,3356066.0
2016-01-05 11:20:00,5.76,5.76,5.75,5.76,8.91,2304900.0
2016-01-05 11:25:00,5.76,5.76,5.75,5.75,15.81,4091288.0
2016-01-05 11:30:00,5.76,5.76,5.75,5.76,5.36,1388200.0
2016-01-05 13:05:00,5.76,5.76,5.75,5.75,12.6,3258400.0
2016-01-05 13:10:00,5.75,5.76,5.75,5.76,15.56,4028952.0
2016-01-05 13:15:00,5.75,5.76,5.73,5.75,11.12,2881676.0
2016-01-05 13:20:00,5.76,5.76,5.73,5.75,16.34,4236003.0
2016-01-05 13:25:00,5.73,5.76,5.73,5.75,11.51,2982810.0
2016-01-05 13:30:00,5.73,5.75,5.72,5.72,30.49,7924600.0
2016-01-05 13:35:00,5.72,5.73,5.7,5.73,22.9,5964800.0
2016-01-05 13:40:00,5.72,5.73,5.72,5.72,14.8,3850650.0
2016-01-05 13:45:00,5.73,5.73,5.72,5.73,12.91,3357725.0
2016-01-05 13:50:00,5.73,5.73,5.72,5.73,9.87,2567900.0
2016-01-05 13:55:00,5.72,5.73,5.69,5.69,33.82,8830900.0
2016-01-05 14:00:00,5.69,5.72,5.69,5.72,16.15,4218700.0
2016-01-05 14:05:00,5.72,5.72,5.69,5.7,15.3,3992200.0
2016-01-05 14:10:00,5.7,5.7,5.67,5.67,31.95,8367600.0
2016-01-05 14:15:00,5.69,5.69,5.63,5.66,73.77,19426889.0
2016-01-05 14:20:00,5.66,5.7,5.66,5.69,18.51,4853060.0
2016-01-05 14:25:00,5.67,5.72,5.67,5.72,20.15,5268715.0
2016-01-05 14:30:00,5.72,5.73,5.7,5.72,17.56,4570000.0
2016-01-05 14:35:00,5.72,5.73,5.7,5.72,15.78,4115301.0
2016-01-05 14:40:00,5.73,5.76,5.72,5.75,42.12,10916900.0
2016-01-05 14:45:00,5.75,5.75,5.72,5.73,17.91,4652722.0
2016-01-05 14:50:00,5.72,5.73,5.72,5.73,19.24,4998640.0
2016-01-05 14:55:00,5.73,5.73,5.72,5.73,19.22,4998752.0
2016-01-05 14:59:00,5.72,5.75,5.72,5.75,20.1,5215833.0
2016-01-06 09:35:00,5.73,5.75,5.7,5.73,28.11,7312300.0
2016-01-06 09:40:00,5.73,5.75,5.72,5.75,20.63,5355971.0
2016-01-06 09:45:00,5.73,5.75,5.73,5.73,18.95,4913400.0
2016-01-06 09:50:00,5.75,5.75,5.73,5.75,12.65,3280566.0
2016-01-06 09:55:00,5.73,5.75,5.73,5.73,15.99,4147400.0
2016-01-06 10:00:00,5.73,5.76,5.73,5.75,27.72,7170405.0
2016-01-06 10:05:00,5.76,5.76,5.75,5.76,13.19,3410611.0
2016-01-06 10:10:00,5.76,5.76,5.75,5.76,15.42,3988721.0
2016-01-06 10:15:00,5.75,5.76,5.75,5.75,6.19,1602400.0
2016-01-06 10:20:00,5.76,5.76,5.75,5.76,12.05,3119132.0
2016-01-06 10:25:00,5.76,5.78,5.75,5.76,22.56,5827798.0
2016-01-06 10:30:00,5.76,5.78,5.75,5.76,18.9,4882045.0
2016-01-06 10:35:00,5.76,5.78,5.75,5.76,10.58,2732500.0
2016-01-06 10:40:00,5.76,5.76,5.75,5.76,10.45,2704132.0
2016-01-06 10:45:00,5.75,5.76,5.75,5.76,6.85,1771500.0
2016-01-06 10:50:00,5.75,5.76,5.73,5.73,15.58,4036934.0
2016-01-06 10:55:00,5.75,5.75,5.73,5.75,8.04,2085694.0
2016-01-06 11:00:00,5.73,5.75,5.73,5.73,5.59,1449900.0
2016-01-06 11:05:00,5.73,5.75,5.73,5.73,3.64,945000.0
2016-01-06 11:10:00,5.75,5.76,5.73,5.76,10.77,2789816.0
2016-01-06 11:15:00,5.76,5.76,5.75,5.75,5.29,1369640.0
